Water,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Heptane,Carbon Dioxide,SPECIFIC GRAVITY,Pressure (psia),PR,Hydrate Temperature (K)
0,52.55,8.12,4.74,1.31,1.88,0,0,0,0,31.4,0.988463027,86,0.108756322,273.7
0,52.55,4.74,3.11,1.31,1.88,0,4.01,0,0,31.4,1.02843914,944.4444444,1.216460842,289.9602051
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,385.8558,0.480352587,285.649
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,1180.352,1.533411327,289.0086
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,518.8972,0.716085709,284.82
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,53.20036,0.077605594,255.6133
0,76.31,0,0,0,0,0,0,0,0,23.69,0.782477815,2500,3.277796104,293.2647095
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,365.7619,0.451548479,282.6566
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,1657.688,2.334938062,291.0594
0,50,0,0,0,0,0,0,0,0,50,1.036468761,591,0.68009206,280.38
0,86,0,0,0,0,0,0,0,0,14,0.688932689,174.99,0.241845873,279.43
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,120.0784,0.156413659,275.5923
0,0,0,0,0,0,0,0,0,0,100,1.519157749,347.1,0.324089636,278.7
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,93.30004,0.116489005,273.9005
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,1077.06,1.48635852,290.0158
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,1286.576,1.675888921,292.0092
0,12.38,1.96,1.66,0.37,0.48,0,0,0,0,83.15,1.39440368,798,0.796557745,286.63
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,500.7525,0.488826192,286.5594
0,52,0,0,0,0,0,0,0,0,48,1.017161201,1388.888889,1.613261266,290.4651794
0,86,0,0,0,0,0,0,0,0,14,0.688932689,944.4444444,1.305274538,287.9468384
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,473.8947,0.617293403,285.93
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,489.416,0.616131185,284.1158
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,1963.937,2.452057536,294.8091
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,1091.557,1.537513686,288.5525
0,94,0,0,0,0,0,0,0,0,6,0.611702451,2277.777778,3.295205396,292.5131531
0,52.55,4.74,3.11,1.31,1.88,0,4.01,0,0,31.4,1.02843914,122,0.157138118,276.5
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,199.8443,0.295169005,276.3638
0,24.42,3.99,0.75,0.92,0,0,0,0,0,66.85,1.222079631,320,0.349126264,278.08
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,637.8693,0.880268944,286.399
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,361.6978,0.471146155,283.9748
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,41.15017,0.040170106,255.5858
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,1811.306,2.254898133,295.2525
0,60,0,0,0,0,0,0,0,0,40,0.939930963,722.2222222,0.871617454,286.2098694
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,547.8534,0.68969867,285.0071
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,165.2768,0.204041175,276.237
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,332.9024,0.280208322,283.425
0,77.78,0,0,0,0,0,0,0,0,22.22,0.768286759,1833.333333,2.422580494,291.7012939
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,2551.247,3.568217788,295.0214
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,1923.373,2.654282812,293.1698
0,84.21,0,0,0,0,0,0,0,0,15.79,0.706212955,1166.666667,1.596442361,289.144043
0,52.26,0,0,0,0,0,0,0,0,47.74,1.014651219,2500,2.90741759,292.9526672
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,84.29445,0.109801624,272.8226
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,1320.875,1.934456162,290.8484
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,135.7254,0.198773416,273.0523
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,33.42481,0.032628739,251.2971
0,87.56,0,0,0,0,0,0,0,0,12.44,0.673872793,944.4444444,1.316743726,287.8270264
0,93,0,0,0,0,0,0,0,0,7,0.621356231,500,0.719134737,282.9581909
0,94.5,0,0,0,0,0,0,0,0,5.5,0.606875561,722.2222222,1.047883437,285.6667786
0,91,0,0,0,0,0,0,0,0,9,0.64066379,440.01,0.625582916,283.48
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,111.9691,0.156601903,272.4153
0,50.4,0,0,0,0,0,0,0,0,49.6,1.032607249,1166.666667,1.345040567,289.1873169
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,135.7254,0.198773416,273.0523
0,90,0,0,0,0,0,0,0,0,10,0.65031757,1388.888889,1.963371344,290.3479919
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,1448.966,1.824119232,291.621
0,52.55,8.12,4.74,1.31,1.88,0,0,0,0,31.4,0.988463027,2277.777778,2.880496894,294.3149109
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,1865.01,2.429354812,293.5368
0,43.31,0,0,0,0,0,0,0,0,56.69,1.101052547,189.99,0.212035879,273.9
0,50,0,0,0,0,0,0,0,0,50,1.036468761,413.5,0.475834292,278.7
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,108.5339,0.133989673,272.6264
0,93,0,0,0,0,0,0,0,0,7,0.621356231,2277.777778,3.276058247,292.5131531
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,778.828,0.961495987,288.2983
0,80,0,0,0,0,0,0,0,0,20,0.746855368,944.4444444,1.262963953,288.2564087
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,73.2276,0.091161172,272.7445
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,2304.391,2.877128603,295.5809
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,375.8025,0.488210136,280.5272
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,441.8947,0.550115515,286.6664
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,918.2207,1.146436972,291.0057
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,1540.605,2.275465672,291.4534
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,855.0679,1.067588058,290.5642
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,2335.565,3.289762377,292.905
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,490.8531,0.612850638,286.7451
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,442.3445,0.62306478,281.7937
0,82,11.3,4.2,0.1,0.1,0,0.2,0,0,0.5,0.65191039,500,0.757340064,285.5722351
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,2351.052,1.978911347,293.6938
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,113.6621,0.165803667,272.4205
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,1539.193,1.295558964,292.0324
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,532.0199,0.693007064,286.7391
0,78,0,2,0,0,0,0,0,0,20,0.766222989,1833.333333,2.454984511,292.2862854
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,1225.515,1.539581143,289.0634
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,37.89113,0.047308662,255.5857
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,24.08706,0.033240494,238.4166
0,24.42,3.99,0.75,0.92,0,0,0,0,0,66.85,1.222079631,950,1.036468595,291.22
0,12.38,1.66,0.37,0.48,0,0,0,0,0,83.19,1.364838057,271.07,0.273778253,276.5
0,50.4,0,0,0,0,0,0,0,0,49.6,1.032607249,488.79,0.563522039,280.1
0,84.21,0,0,0,0,0,0,0,0,15.79,0.706212955,2055.555556,2.812779397,292.1916504
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,1730.458,2.524291573,292.7197
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,1683.222,2.354183143,292.9279
0,50,0,0,0,0,0,0,0,0,50,1.036468761,944.4444444,1.086817542,288.2112732
0,54.21,0,0,0,0,0,0,0,0,45.79,0.995826348,2055.555556,2.412647679,292.1621094
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,865.9643,0.728893525,289.3543
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,125.2184,0.182661325,273.6108
0,12.38,1.66,0.37,0.48,0,0,0,0,0,83.19,1.364838057,198.05,0.200028712,273.7
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,34.90093,0.048813039,247.0323
0,60,0,0,0,0,0,0,0,0,40,0.939930963,1833.333333,2.212567382,291.5715027
0,77.78,0,0,0,0,0,0,0,0,22.22,0.768286759,500,0.660703771,283.9076843
0,7.86,1.13,0.86,0,0.33,0,0,0,0,89.62,1.436436873,503.15,0.489745923,282
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,40.16027,0.059316513,247.0251
0,54.21,0,0,0,0,0,0,0,0,45.79,0.995826348,570,0.66902068,285.09
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,1357.658,1.676086015,291.6401
0,64,0,0,0,0,0,0,0,0,36,0.901315844,1833.333333,2.256576896,291.6572571
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,740.4283,1.08437671,286.9652
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,1251.87,1.222054497,292.5849
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,1304.577,1.642346332,291.0335
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,50.63931,0.062516362,255.5377
0,59,0,0,0,0,0,0,0,0,42,0.96477632,1166.666667,1.383371871,289.1873169
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,1921.255,2.80261515,293.2037
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,125.971,0.163650638,268.4832
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,2422.87,3.15602109,294.7585
0,50.58,0,0,0,0,0,0,0,0,49.42,1.030869569,1166.666667,1.346169172,289.1873169
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,87.53002,0.085445337,272.391
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,2217.616,2.888658023,294.3362
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,33.76463,0.042033649,255.6627
0,82.16,0,0,0,0,0,0,0,0,17.84,0.726003203,944.4444444,1.277876039,288.0162048
0,60,0,0,0,0,0,0,0,0,40,0.939930963,290.08,0.35008448,275.86
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,61.22785,0.09043322,255.5993
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,522.1836,0.771262495,284.224
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,17.64817,0.024683033,234.2028
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,397.7304,0.580185995,283.0243
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,109.3827,0.152984519,271.8592
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,1524.664,1.283329714,291.9973
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,1719.772,2.123131008,292.7492
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,2419.573,2.036586373,293.8156
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,1801.723,2.519920673,293.2697
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,899.6057,1.171822905,290.1077
0,52,0,0,0,0,0,0,0,0,48,1.017161201,2277.777778,2.645748476,292.6289063
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,2488.199,2.094349778,293.9356
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,1672.85,1.408059816,292.3434
0,92,0,0,0,0,0,0,0,0,8,0.63101001,1388.888889,1.986056296,290.3479919
0,52.55,8.12,4.74,1.31,1.88,0,0,0,0,31.4,0.988463027,1611.111111,2.037424632,292.7947998
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,151.424,0.19022985,272.6467
0,76.31,0,0,0,0,0,0,0,0,23.69,0.782477815,2055.555556,2.695076797,292.3589478
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,1179.803,1.532698114,289.0057
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,2490.969,3.679148418,293.8872
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,84.90896,0.110602083,272.9892
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,2059.001,2.841451431,293.5125
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,1169.931,1.519873265,288.9541
0,50,0,0,0,0,0,0,0,0,50,1.036468761,1034,1.189873418,289.9
0,80,0,0,0,0,0,0,0,0,20,0.746855368,2500,3.343139877,293.2823181
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,58.6024,0.082544468,251.3107
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,1991.115,2.74776776,293.3438
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,1791.74,2.613686194,292.8742
0,87.56,0,0,0,0,0,0,0,0,12.44,0.673872793,2500,3.485498097,293.0196533
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,134.3805,0.196803775,272.8376
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,155.1996,0.194973034,273.0661
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,76.52863,0.064415153,272.9404
0,51.62,0,0,0,0,0,0,0,0,48.38,1.020829638,500,0.579740258,283.8873596
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,2413.919,3.376148493,294.7361
0,94,0,0,0,0,0,0,0,0,6,0.611702451,1833.333333,2.652238489,291.3693237
0,76.31,0,0,0,0,0,0,0,0,23.69,0.782477815,2277.777778,2.986436451,292.842041
0,44.54,0,0,0,0,0,0,0,0,55.46,1.089178398,233.51,0.262059142,275.4
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,1031.892,1.27391416,290.1087
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,51.24978,0.043137613,264.0688
0,56,0,0,0,0,0,0,0,0,44,0.978546082,1166.666667,1.381062866,289.1873169
0,90,0,0,0,0,0,0,0,0,10,0.65031757,722.2222222,1.020953099,285.7575378
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,2395.057,3.015163597,294.2588
0,78,0,2,0,0,0,0,0,0,20,0.766222989,1050.21,1.406317791,288.62
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,2365.012,2.91970698,294.2818
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,2214.335,1.863834852,293.4442
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,1326.93,1.943323868,290.8756
0,78.4,0,0,0,0,0,0,0,0,21.6,0.762301415,2500,3.314489357,293.2823181
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,70.65821,0.087962534,271.9099
0,50.58,0,0,0,0,0,0,0,0,49.42,1.030869569,500,0.576929645,283.8873596
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,30.40052,0.042820682,238.4689
0,91,0,0,0,0,0,0,0,0,9,0.64066379,2055.555556,2.922480033,292.1208191
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,2261.299,3.298651577,293.9821
0,50.58,0,0,0,0,0,0,0,0,49.42,1.030869569,1833.333333,2.115408698,291.5715027
0,60,0,0,0,0,0,0,0,0,40,0.939930963,2277.777778,2.748947355,292.6289063
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,1788.355,2.467956001,292.8026
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,24.05909,0.033888455,234.197
0,52,0,0,0,0,0,0,0,0,48,1.017161201,2055.555556,2.387626674,292.1621094
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,1437.017,1.809076505,291.5753
0,0,0,48,0,0,0,0,0,0,52,1.520599241,155,0.181796857,281.09
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,1672.252,2.338840313,292.8948
0,77.37,0,0,0,0,0,0,0,0,22.63,0.772244808,2500,3.296303973,293.2647095
0,50.02,0,0,0,0,0,0,0,0,49.98,1.036275685,2277.777778,2.621391929,292.6289063
0,87,0,0,0,0,0,0,0,0,13,0.679278909,1166.666667,1.621451338,289.0480347
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,152.7767,0.191929211,272.858
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,1226.351,1.51398199,291.1026
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,2629.041,3.424578637,295.1583
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,61.20459,0.059746894,264.1756
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,2267.172,3.19342735,292.7463
0,64,0,0,0,0,0,0,0,0,36,0.901315844,1611.111111,1.983052424,291.1738281
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,1761.369,2.19914291,294.2967
0,85,0,0,0,0,0,0,0,0,15,0.698586469,1833.333333,2.519699468,291.5339966
0,7.86,1.13,0.86,0.2,0.33,0,0,0,0,89.62,1.440449575,395,0.384081466,278
0,94.5,0,0,0,0,0,0,0,0,5.5,0.606875561,500,0.725457764,282.9581909
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,271.5402,0.339029304,282.2184
0,84.21,0,0,0,0,0,0,0,0,15.79,0.706212955,2277.777778,3.116863656,292.6747437
