Water,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Heptane,Carbon Dioxide,Nitrogen,H2S,SPECIFIC GRAVITY,Pressure (psia),PR,TPC,Hydrate Temperature (K)
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,963.1222,1.253913512,258.794572,290.499
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,899.6057,1.17121975,258.794572,290.1077
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,836.6125,1.089207286,258.794572,289.678
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,774.2026,1.007954236,258.794572,289.205
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,712.4466,0.927552514,258.794572,288.6826
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,651.4279,0.848110703,258.794572,288.1035
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,591.2459,0.769758212,258.794572,287.4593
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,532.0199,0.692650363,258.794572,286.7391
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,473.8947,0.616975673,258.794572,285.93
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,417.0475,0.542964844,258.794572,285.0154
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,361.6978,0.470903649,258.794572,283.9748
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,308.12,0.401149336,258.794572,282.7814
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,256.6606,0.334153023,258.794572,281.4006
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,207.7619,0.27049055,258.794572,279.7867
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,161.9916,0.210901022,258.794572,277.8783
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,120.0784,0.156333151,258.794572,275.5923
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,99.79992,0.129932077,258.794572,274.1953
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,88.68168,0.115456955,258.794572,273.3122
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,85.70551,0.111582203,258.794572,273.0584
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,84.90896,0.110545154,258.794572,272.9892
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,84.90896,0.110545154,258.794572,272.9892
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,84.29445,0.109745108,258.794572,272.8226
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,84.04152,0.109415812,258.794572,272.7529
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,83.53792,0.108760162,258.794572,272.6135
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,82.5392,0.107459903,258.794572,272.335
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,80.57526,0.104902999,258.794572,271.7789
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,76.77818,0.099959483,258.794572,270.6701
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,69.68197,0.090720745,258.794572,268.4668
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,57.2944,0.07459305,258.794572,264.1168
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,46.93916,0.061111297,258.794572,259.8177
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,38.22238,0.049762698,258.794572,255.5224
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,30.92485,0.040261856,258.794572,251.2317
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,24.84981,0.032352605,258.794572,246.9456
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,19.82313,0.025808242,258.794572,242.6642
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0.00,0.945298948,15.69107,0.020428607,258.794572,238.3875
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,2556.825,2.151808645,344.1646267,294.0537
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,2488.199,2.094053413,344.1646267,293.9356
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,2419.573,2.036298181,344.1646267,293.8156
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,2351.052,1.978631317,344.1646267,293.6938
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,2282.637,1.921053662,344.1646267,293.57
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,2214.335,1.863571107,344.1646267,293.4442
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,2146.152,1.806188701,344.1646267,293.3162
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,2078.095,1.748912337,344.1646267,293.1859
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,2010.171,1.691747904,344.1646267,293.053
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1942.388,1.634702136,344.1646267,292.9175
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1874.755,1.577782608,344.1646267,292.7791
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1807.28,1.520996051,344.1646267,292.6374
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1739.975,1.464352565,344.1646267,292.4924
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1672.85,1.407860566,344.1646267,292.3434
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1605.918,1.351530994,344.1646267,292.1903
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1539.193,1.295375633,344.1646267,292.0324
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1530.719,1.288243965,344.1646267,292.0119
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1526.321,1.284542635,344.1646267,292.0013
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1525.217,1.283613515,344.1646267,291.9986
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1524.664,1.283148114,344.1646267,291.9973
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1524.664,1.283148114,344.1646267,291.9973
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1522.452,1.281286508,344.1646267,291.9916
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1521.347,1.280356546,344.1646267,291.9887
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1519.111,1.278474742,344.1646267,291.9829
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1514.599,1.27467747,344.1646267,291.9712
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1505.418,1.266950795,344.1646267,291.9471
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1486.511,1.251038777,344.1646267,291.8966
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1447.007,1.217792446,344.1646267,291.7876
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1363.821,1.147783606,344.1646267,291.5409
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1282.732,1.079539588,344.1646267,291.2755
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1205.656,1.014672887,344.1646267,290.9972
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1130.614,0.951517988,344.1646267,290.6984
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,1056.669,0.889286317,344.1646267,290.373
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,992.9783,0.835684605,344.1646267,290.0645
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,929.2071,0.782015144,344.1646267,289.7253
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,865.9643,0.728790381,344.1646267,289.3543
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,803.2738,0.676030431,344.1646267,288.9471
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,741.2028,0.623791848,344.1646267,288.4983
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,679.8285,0.572139604,344.1646267,288.0015
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,619.2422,0.521150536,344.1646267,287.4489
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,559.5534,0.470916798,344.1646267,286.8311
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,500.8941,0.421549482,344.1646267,286.1364
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,443.4256,0.373184336,344.1646267,285.3502
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,387.3461,0.325988164,344.1646267,284.4541
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,332.9024,0.280168671,344.1646267,283.425
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,280.405,0.235987173,344.1646267,282.2324
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,230.2482,0.19377551,344.1646267,280.837
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,182.9367,0.153958434,344.1646267,279.1861
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,139.1197,0.117082308,344.1646267,277.2089
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,99.6263,0.083844899,344.1646267,274.8087
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,80.77387,0.067978806,344.1646267,273.3201
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,78.05951,0.065694417,344.1646267,273.0795
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,76.52863,0.064406038,344.1646267,272.9404
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,76.52863,0.064406038,344.1646267,272.9404
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,75.85569,0.063839696,344.1646267,272.7776
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,75.62236,0.063643326,344.1646267,272.7072
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,75.16217,0.063256033,344.1646267,272.5678
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,74.2497,0.062488104,344.1646267,272.2893
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,72.45591,0.060978461,344.1646267,271.7331
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,68.98975,0.058061361,344.1646267,270.6242
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,62.51936,0.05261592,344.1646267,268.4204
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,51.24978,0.043131509,344.1646267,264.0688
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,41.8592,0.035228453,344.1646267,259.7677
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,33.98049,0.028597777,344.1646267,255.4706
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,27.40626,0.023064945,344.1646267,251.1784
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,21.95144,0.018474201,344.1646267,246.8911
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,17.45304,0.014688374,344.1646267,242.6086
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,0,0.00,1.070778126,13.76781,0.011586907,344.1646267,238.331
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,2387.941,3.099487085,220.8841068,292.8672
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,2319.575,3.010749745,220.8841068,292.7153
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,2251.209,2.922012404,220.8841068,292.5594
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,2182.961,2.833428224,220.8841068,292.3994
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,2114.835,2.745002397,220.8841068,292.235
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,2046.838,2.656744009,220.8841068,292.0655
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1978.978,2.568663444,220.8841068,291.8905
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1911.262,2.480769787,220.8841068,291.7093
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1843.701,2.393077316,220.8841068,291.5212
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1776.303,2.305596415,220.8841068,291.3253
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1709.079,2.218341361,220.8841068,291.1207
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1642.041,2.131327731,220.8841068,290.9062
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1575.203,2.044573696,220.8841068,290.6806
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1508.578,1.958096129,220.8841068,290.4426
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1442.183,1.871917096,220.8841068,290.1905
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1376.036,1.786059962,220.8841068,289.9226
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1310.156,1.700549386,220.8841068,289.6369
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1244.566,1.615415223,220.8841068,289.3312
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1211.489,1.572482113,220.8841068,289.1681
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1194.457,1.550375007,220.8841068,289.0816
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1185.808,1.539148824,220.8841068,289.0369
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1181.448,1.533489654,220.8841068,289.0143
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1180.352,1.532067074,220.8841068,289.0086
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1179.803,1.531354486,220.8841068,289.0057
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1179.803,1.531354486,220.8841068,289.0057
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1177.605,1.528501537,220.8841068,288.9943
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1176.508,1.527077659,220.8841068,288.9885
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1174.313,1.524228604,220.8841068,288.9771
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1169.931,1.518540879,220.8841068,288.9541
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1161.201,1.50720956,220.8841068,288.908
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1143.873,1.484718253,220.8841068,288.8148
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1109.745,1.440420972,220.8841068,288.6251
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,1043.584,1.354545665,220.8841068,288.2319
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,979.5717,1.271459317,220.8841068,287.8158
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,915.9239,1.188846081,220.8841068,287.3624
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,852.7908,1.106900912,220.8841068,286.8677
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,790.2243,1.025691176,220.8841068,286.3266
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,728.2924,0.945305134,220.8841068,285.7328
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,667.075,0.865846496,220.8841068,285.0791
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,606.6668,0.787438179,220.8841068,284.3567
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,547.1817,0.710228022,220.8841068,283.555
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,488.7574,0.634394756,220.8841068,282.661
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,431.5618,0.560156313,220.8841068,281.6584
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,375.8025,0.48778215,220.8841068,280.5272
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0,0.00,0.65573579,321.7382,0.417608055,220.8841068,279.2412
